Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"65598","2","2019-12-29 23:01:13","1","","","",""
"65599","2","2019-12-29 23:18:19","1","","","",""
"65600","1","2019-12-29 23:52:45","1","78","<machine-learning><deep-learning><statistics><logistic-regression><causalimpact>","1",""
"65601","1","2019-12-29 23:53:18","2","28","<machine-learning><neural-network><unsupervised-learning>","1",""
"65602","2","2019-12-30 00:45:50","0","","","",""
"65603","1","2019-12-30 01:11:53","3","55","<time-series><regression><prediction><terminology>","1",""
"65604","1","2019-12-30 01:35:52","1","78","<machine-learning><deep-learning><gan>","1",""
"65605","1","2019-12-30 01:40:57","2","21","<machine-learning><clustering><unsupervised-learning><correlation>","1",""
"65606","1","2019-12-30 03:41:48","0","50","<deep-learning><computer-vision><3d-object-detection><kitti-dataset>","0",""
"65608","1","2019-12-30 04:33:22","1","392","<classification><xgboost><evaluation><predictor-importance>","1",""
"65609","1","2019-12-30 05:30:00","0","112","<scipy>","0",""
"65610","1","2019-12-30 06:34:07","2","22","<statistics><accuracy><evaluation><distribution><descriptive-statistics>","1",""
"65611","1","2019-12-30 08:12:01","1","42","<machine-learning><deep-learning><pytorch>","0","1"
"65612","2","2019-12-30 08:19:43","0","","","",""
"65613","2","2019-12-30 08:19:45","0","","","",""
"65614","1","2019-12-30 08:57:56","1","73","<python><data-mining><data><csv><mongodb>","2","1"
"65615","2","2019-12-30 09:07:02","0","","","",""
"65616","2","2019-12-30 09:19:19","0","","","",""
"65617","2","2019-12-30 09:22:58","1","","","",""
"65618","2","2019-12-30 09:27:01","0","","","",""
"65619","1","2019-12-30 10:04:03","1","59","<transformer><encoder>","1",""
"65620","1","2019-12-30 10:08:29","3","31","<machine-learning><deep-learning><nlp><bert>","2",""
"65621","2","2019-12-30 10:16:50","0","","","",""
"65623","2","2019-12-30 11:27:42","1","","","",""
"65624","1","2019-12-30 11:28:10","0","27","<cnn><loss-function><convergence>","2",""
"65625","2","2019-12-30 11:44:56","1","","","",""
"65626","2","2019-12-30 11:45:40","1","","","",""
"65627","2","2019-12-30 12:05:42","0","","","",""
"65628","2","2019-12-30 12:06:21","1","","","",""
"65629","2","2019-12-30 12:32:08","0","","","",""
"65630","2","2019-12-30 12:41:33","0","","","",""
"65631","2","2019-12-30 12:43:34","1","","","",""
"65632","1","2019-12-30 13:08:31","1","29","<image-recognition><image-preprocessing><opencv>","1",""
"65633","1","2019-12-30 13:14:07","0","121","<scikit-learn><cross-validation>","0",""
"65634","1","2019-12-30 13:24:39","2","72","<machine-learning><python><scikit-learn><k-nn>","1",""
"65635","2","2019-12-30 13:33:37","1","","","",""
"65636","1","2019-12-30 13:34:24","1","566","<machine-learning><deep-learning><data-mining><statistics><logistic-regression>","1",""
"65637","2","2019-12-30 14:08:11","1","","","",""
"65638","1","2019-12-30 15:22:22","1","42","<machine-learning><r><algorithms>","0",""
"65639","2","2019-12-30 16:48:22","1","","","",""
"62278","2","2019-10-27 12:03:25","1","","","",""
"62279","2","2019-10-27 12:19:42","1","","","",""
"62280","2","2019-10-27 12:37:57","0","","","",""
"62282","1","2019-10-27 13:05:46","0","50","<gradient-descent>","1",""
"62283","2","2019-10-27 13:23:57","1","","","",""
"62284","2","2019-10-27 13:24:55","0","","","",""
"62285","2","2019-10-27 14:27:31","3","","","",""
"62286","2","2019-10-27 16:41:23","0","","","",""
"62287","2","2019-10-27 17:21:30","3","","","",""
"62288","2","2019-10-27 17:35:38","0","","","",""
"62290","1","2019-10-27 19:50:39","0","26","<machine-learning><statistics>","0",""
"62291","1","2019-10-27 20:50:05","0","27","<machine-learning><pandas><feature-selection>","1",""
"62292","2","2019-10-27 21:34:50","0","","","",""
"62293","1","2019-10-27 22:38:29","0","46","<machine-learning><python><keras><lstm>","0",""
"62294","1","2019-10-27 23:24:52","0","91","<python><scikit-learn><logistic-regression><missing-data><dummy-variables>","2","1"
"62295","1","2019-10-27 23:26:22","0","17","<data-analysis><descriptive-statistics><self-study>","1",""
"62296","1","2019-10-27 23:27:14","1","35","<machine-learning><python><logistic-regression>","0",""
"62297","2","2019-10-28 00:15:47","1","","","",""
"62298","2","2019-10-28 00:54:47","1","","","",""
"62299","2","2019-10-28 04:57:43","0","","","",""
"62300","1","2019-10-28 05:01:09","1","20","<time-series>","0","2"
"62301","1","2019-10-28 06:02:25","0","10","<deep-learning><keras><lstm>","0",""
"62302","1","2019-10-28 06:45:20","1","59","<machine-learning><reinforcement-learning><math><research>","0",""
"62303","1","2019-10-28 07:47:14","4","1516","<machine-learning><scikit-learn><evaluation>","1","4"
"62304","2","2019-10-28 08:55:51","0","","","",""
"62305","1","2019-10-28 09:30:28","5","531","<machine-learning><optimization><genetic-algorithms>","3","1"
"62306","1","2019-10-28 09:33:09","0","63","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","1",""
"62307","1","2019-10-28 10:14:03","0","48","<nlp><feature-selection><feature-extraction>","1",""
"54424","2","2019-06-25 03:55:43","0","","","",""
"54427","1","2019-06-25 05:18:33","0","27","<data-cleaning><sql>","1",""
"54429","2","2019-06-25 05:48:38","0","","","",""
"54430","1","2019-06-25 06:03:30","0","41","<regression><linear-regression><feature-engineering>","1",""
"54432","1","2019-06-25 06:46:58","0","46","<neural-network><classification><regression>","0",""
"54433","1","2019-06-25 07:04:37","1","45","<neural-network><predictive-modeling><correlation>","1",""
"54434","2","2019-06-25 07:10:30","2","","","",""
"54435","2","2019-06-25 07:11:14","0","","","",""
"54436","1","2019-06-25 07:29:41","0","4025","<machine-learning><python><data><data-analysis><anaconda>","1",""
"54438","2","2019-06-25 08:15:43","1","","","",""
"54440","2","2019-06-25 08:31:18","1","","","",""
"54441","1","2019-06-25 08:44:45","1","39","<python><deep-learning><convnet><image-recognition>","1",""
"54442","2","2019-06-25 08:46:10","2","","","",""
"54443","1","2019-06-25 09:30:07","1","1105","<python><deep-learning><keras><tensorflow>","1",""
"54444","2","2019-06-25 09:31:08","0","","","",""
"54445","2","2019-06-25 09:31:53","3","","","",""
"54447","2","2019-06-25 11:04:35","0","","","",""
"54448","2","2019-06-25 11:15:27","0","","","",""
"54450","1","2019-06-25 11:44:43","4","555","<dataset><data><training><evaluation><object-detection>","1","2"
"54451","2","2019-06-25 11:45:12","0","","","",""
"54452","1","2019-06-25 11:51:11","-1","81","<r><programming>","2","1"
"54453","1","2019-06-25 12:12:45","2","99","<regression><cross-validation>","1","1"
"54454","2","2019-06-25 12:21:40","0","","","",""
"54455","2","2019-06-25 12:23:24","3","","","",""
"54456","2","2019-06-25 12:23:59","2","","","",""
"54457","2","2019-06-25 12:33:20","0","","","",""
"54459","2","2019-06-25 12:49:54","0","","","",""
"54460","2","2019-06-25 12:53:39","1","","","",""
"54461","2","2019-06-25 12:54:05","1","","","",""
"54462","2","2019-06-25 12:57:00","1","","","",""
"54463","2","2019-06-25 13:02:57","0","","","",""
"54464","1","2019-06-25 13:06:41","1","150","<text-mining><information-retrieval><topic-model>","1",""
"54465","1","2019-06-25 13:07:27","2","28","<clustering><linear-regression>","1",""
"54467","1","2019-06-25 14:17:25","2","194","<nlp><word2vec>","0",""
"54468","2","2019-06-25 14:48:37","0","","","",""
"54470","2","2019-06-25 15:30:15","0","","","",""
"54471","2","2019-06-25 15:46:23","1","","","",""
"54472","1","2019-06-25 15:59:35","2","42","<python><pandas><data-cleaning>","2",""
"54473","1","2019-06-25 16:01:20","1","277","<neural-network><multiclass-classification><dimensionality-reduction><regularization>","2",""
"54474","2","2019-06-25 16:20:54","0","","","",""
"54475","2","2019-06-25 16:32:42","0","","","",""
"54476","2","2019-06-25 16:39:53","1","","","",""
"54477","1","2019-06-25 17:00:50","2","153","<neural-network><deep-learning><keras><tensorflow><cnn>","5",""
"54478","1","2019-06-25 17:03:35","2","219","<neural-network><hyperparameter><hyperparameter-tuning>","0",""
"54479","2","2019-06-25 17:07:26","0","","","",""
"54480","1","2019-06-25 17:09:49","1","241","<machine-learning><tensorflow>","1",""
"54481","2","2019-06-25 17:12:47","0","","","",""
"54482","2","2019-06-25 17:28:33","0","","","",""
"74345","1","2020-05-17 12:34:49","0","39","<data-mining><text-mining><orange><corpus>","1",""
"74346","2","2020-05-17 14:02:39","0","","","",""
"74347","1","2020-05-17 14:36:00","2","21","<machine-learning><python><keras><tensorflow><overfitting>","1",""
"74349","2","2020-05-17 14:58:45","0","","","",""
"74350","2","2020-05-17 15:05:36","2","","","",""
"74351","1","2020-05-17 15:15:41","6","373","<xgboost><cross-validation><lightgbm><early-stopping>","2","2"
"74352","2","2020-05-17 15:16:25","0","","","",""
"74353","1","2020-05-17 15:28:33","0","22","<random-forest><decision-trees><visualization>","0",""
"74354","2","2020-05-17 15:45:14","1","","","",""
"74355","1","2020-05-17 17:04:30","2","25","<machine-learning><time-series><forecasting>","1",""
"74356","1","2020-05-17 17:25:39","1","49","<machine-learning><ai><research>","1",""
"74357","2","2020-05-17 18:20:19","2","","","",""
"74358","2","2020-05-17 18:30:11","5","","","",""
"74359","2","2020-05-17 18:52:49","2","","","",""
"74360","1","2020-05-17 19:11:57","1","24","<keras><lstm><sequence-to-sequence><attention-mechanism>","0",""
"74361","1","2020-05-17 21:13:03","0","9","<python><time-series><data-mining><statistics><data-analysis>","0",""
"74362","1","2020-05-17 21:35:57","0","20","<nlp><pandas><preprocessing><python-3.x>","1",""
"74363","1","2020-05-17 22:07:26","3","20","<matplotlib><f1score>","1",""
"74364","1","2020-05-17 22:27:58","2","37","<scikit-learn><random-forest><multilabel-classification><one-hot-encoding>","1",""
"74366","2","2020-05-18 00:48:26","3","","","",""
"74367","1","2020-05-18 01:28:59","0","23","<machine-learning><natural-language-process><audio-recognition>","0",""
"74368","1","2020-05-18 03:16:00","1","21","<machine-learning><neural-network><deep-learning><random-forest><distributed>","0",""
"74371","1","2020-05-18 05:15:12","2","18","<forecasting><arima>","0",""
"74372","1","2020-05-18 05:15:42","0","51","<tensorflow><attention-mechanism><gru><encoder>","1",""
"74373","2","2020-05-18 05:36:58","1","","","",""
"62210","1","2019-10-25 10:23:10","0","11","<r><data-mining><association-rules>","0",""
"62211","1","2019-10-25 10:27:38","0","37","<python><keras>","0",""
"62212","2","2019-10-25 10:35:35","0","","","",""
"62213","1","2019-10-25 10:40:55","0","12","<scikit-learn><svm><normalization>","1",""
"62216","1","2019-10-25 11:52:01","1","63","<pca><matrix-factorisation>","1",""
"62217","1","2019-10-25 12:16:12","0","29","<machine-learning><training>","0",""
"62218","1","2019-10-25 12:36:32","1","96","<machine-learning><classification><training><object-detection>","0",""
"62219","2","2019-10-25 13:00:04","0","","","",""
"62220","2","2019-10-25 13:51:04","0","","","",""
"62221","1","2019-10-25 14:23:17","0","42","<data-analysis><methodology>","0",""
"62222","1","2019-10-25 14:57:52","1","19","<machine-learning>","1",""
"62223","2","2019-10-25 15:35:21","1","","","",""
"62224","1","2019-10-25 15:38:21","1","37","<pca>","2","0"
"62225","1","2019-10-25 16:09:12","2","115","<python><deep-learning><nlp><image-preprocessing><opencv>","2",""
"62226","1","2019-10-25 16:25:02","0","20","<machine-learning>","0",""
"62227","2","2019-10-25 16:49:39","1","","","",""
"62228","1","2019-10-25 16:52:20","0","44","<neural-network><deep-learning>","0",""
"62229","1","2019-10-25 17:10:57","0","7","<machine-learning><multiclass-classification><imbalanced-learn>","0",""
"62230","1","2019-10-25 17:20:01","1","60","<machine-learning><r><xgboost>","0",""
"62231","1","2019-10-25 17:40:17","1","68","<machine-learning><python><scikit-learn>","1",""
"62232","1","2019-10-25 17:44:24","0","57","<python><nlp>","1",""
"62234","1","2019-10-25 18:47:40","0","178","<weka>","1",""
"62235","1","2019-10-25 19:08:51","1","21","<r>","0",""
"62236","2","2019-10-25 19:17:53","0","","","",""
"62237","2","2019-10-25 19:31:53","1","","","",""
"62239","1","2019-10-25 23:34:03","0","56","<neural-network><nlp><sequence-to-sequence>","0",""
"62241","1","2019-10-26 01:25:01","1","49","<activation-function>","1",""
"62242","2","2019-10-26 04:49:51","1","","","",""
"62243","1","2019-10-26 06:28:42","2","862","<pytorch><gpu>","1",""
"62244","1","2019-10-26 08:25:56","-1","1840","<python><pandas><data-cleaning><dataframe>","2",""
"62246","1","2019-10-26 10:52:43","0","23","<machine-learning><neural-network><keras><time-series><lstm>","0",""
"62247","2","2019-10-26 10:57:03","3","","","",""
"62248","2","2019-10-26 13:48:37","1","","","",""
"62249","1","2019-10-26 14:28:17","0","89","<r>","1",""
"62250","2","2019-10-26 14:29:12","0","","","",""
"62251","1","2019-10-26 14:41:08","0","41","<classification><svm><naive-bayes-classifier><genetic-algorithms>","1",""
"62252","1","2019-10-26 14:46:07","0","58","<python><scikit-learn><linear-regression>","2",""
"62253","2","2019-10-26 14:47:11","1","","","",""
"62254","2","2019-10-26 15:02:59","0","","","",""
"62255","1","2019-10-26 16:35:22","0","23","<machine-learning><training><algorithms>","2",""
"62256","2","2019-10-26 16:41:56","1","","","",""
"62257","1","2019-10-26 16:57:22","2","24","<neural-network><deep-learning><time-series><regression><graphs>","1",""
"62258","2","2019-10-26 17:02:29","1","","","",""
"62259","2","2019-10-26 17:52:43","1","","","",""
"62260","2","2019-10-26 18:47:11","0","","","",""
"62261","2","2019-10-26 18:58:28","2","","","",""
"62262","1","2019-10-26 19:31:48","1","39","<multiclass-classification><multilabel-classification><softmax>","0",""
"62263","2","2019-10-26 20:37:27","1","","","",""
"62264","1","2019-10-26 22:06:50","4","147","<machine-learning><python><keras><convnet><vgg16>","2","5"
"62265","2","2019-10-26 22:58:22","7","","","",""
"62266","1","2019-10-26 23:21:31","0","16","<bigdata><cloud-computing>","0",""
"62267","1","2019-10-27 01:17:52","2","145","<tensorflow><machine-learning-model><overfitting><gpu>","3","2"
"62268","2","2019-10-27 03:09:27","0","","","",""
"62269","1","2019-10-27 05:55:21","1","12","<machine-learning><statistics><data-science-model>","1",""
"62271","1","2019-10-27 06:14:44","1","14","<classification>","0",""
"62272","1","2019-10-27 06:34:20","-2","30","<machine-learning>","1",""
"62273","2","2019-10-27 07:15:29","2","","","",""
"62274","2","2019-10-27 08:26:02","1","","","",""
"62275","2","2019-10-27 08:46:47","1","","","",""
"62276","2","2019-10-27 09:15:03","1","","","",""
"62277","1","2019-10-27 12:00:23","1","12","<deep-learning><cnn><vgg16>","1","1"
"74306","1","2020-05-16 20:14:44","0","19","<cnn><convolution><backpropagation>","0",""
"74307","1","2020-05-16 20:33:01","0","25","<scikit-learn><categorical-data><labels><categorical-encoding><encoder>","1",""
"74308","1","2020-05-16 21:36:32","0","16","<machine-learning><statistics><machine-learning-model><bias>","0",""
"74309","1","2020-05-16 22:02:55","0","20","<machine-learning><python><visualization><anomaly-detection><graphs>","0",""
"74310","1","2020-05-16 22:04:38","0","19","<neural-network><gradient-descent><backpropagation>","1",""
"74311","1","2020-05-16 22:12:56","0","22","<linear-regression>","0",""
"74312","2","2020-05-16 22:21:41","1","","","",""
"74313","1","2020-05-16 23:41:32","0","27","<python><clustering><pandas><k-means><matplotlib>","1",""
"74314","2","2020-05-16 23:46:47","0","","","",""
"44549","1","2019-01-25 09:33:15","4","1027","<machine-learning><loss-function><parameter-estimation>","1",""
"44550","2","2019-01-25 09:48:39","1","","","",""
"44551","2","2019-01-25 10:14:54","1","","","",""
"44552","1","2019-01-25 10:30:02","4","104","<neural-network><statistics><recurrent-neural-net><forecast><forecasting>","1","1"
"44553","1","2019-01-25 10:32:31","2","34","<python><data-mining><text-mining><algorithms><optimization>","1",""
"44554","1","2019-01-25 10:36:38","0","8280","<python><historgram>","1",""
"44556","2","2019-01-25 10:59:54","0","","","",""
"44557","2","2019-01-25 11:23:59","1","","","",""
"44558","1","2019-01-25 11:37:36","0","24","<algorithms>","1",""
"44559","2","2019-01-25 11:50:50","18","","","",""
"44560","2","2019-01-25 11:50:59","0","","","",""
"44561","1","2019-01-25 11:54:48","0","483","<machine-learning><python><time-series><lstm>","2",""
"44562","2","2019-01-25 11:55:40","1","","","",""
"44563","2","2019-01-25 12:00:56","0","","","",""
"44564","2","2019-01-25 12:36:45","2","","","",""
"44565","1","2019-01-25 12:53:34","1","54","<python><keras><time-series><regression><forecast>","0",""
"44566","2","2019-01-25 12:54:53","1","","","",""
"44567","2","2019-01-25 12:59:58","1","","","",""
"44569","2","2019-01-25 13:11:35","0","","","",""
"44571","2","2019-01-25 13:31:46","3","","","",""
"44573","1","2019-01-25 14:46:52","1","19","<dataset><theory>","0",""
"44578","1","2019-01-25 15:26:30","1","950","<overfitting>","2",""
"44582","1","2019-01-25 16:54:16","0","82","<python><logistic-regression>","1",""
"44583","2","2019-01-25 17:05:54","1","","","",""
"44584","1","2019-01-25 18:22:34","0","299","<deep-learning><keras><tensorflow>","1",""
"44585","2","2019-01-25 18:44:29","1","","","",""
"44586","1","2019-01-25 19:13:11","2","725","<machine-learning><python>","1",""
"44587","2","2019-01-25 20:14:46","1","","","",""
"44588","2","2019-01-25 21:18:39","0","","","",""
"44589","2","2019-01-25 21:50:03","1","","","",""
"44590","2","2019-01-25 22:11:48","0","","","",""
"44595","1","2019-01-26 03:53:11","0","1966","<keras><multiclass-classification>","1",""
"44597","1","2019-01-26 06:21:26","1","34","<deep-learning><lstm>","0","1"
"44601","2","2019-01-26 08:39:17","1","","","",""
"44603","2","2019-01-26 08:52:31","3","","","",""
"44604","2","2019-01-26 09:00:32","3","","","",""
"44607","1","2019-01-26 10:30:50","0","253","<reinforcement-learning><ai><openai-gym>","2",""
"44611","1","2019-01-26 16:16:54","2","164","<keras><tensorflow>","1","1"
"44612","2","2019-01-26 16:34:49","1","","","",""
"44613","1","2019-01-26 16:53:48","0","26","<cnn><image-recognition>","1",""
"44614","2","2019-01-26 17:53:37","1","","","",""
"44616","2","2019-01-26 19:00:52","1","","","",""
"44617","1","2019-01-26 19:36:50","1","198","<machine-learning><python><multilabel-classification>","1",""
"44619","2","2019-01-26 21:45:41","0","","","",""
"44621","1","2019-01-26 23:18:17","0","738","<r>","3","1"
"44623","2","2019-01-27 02:28:17","5","","","",""
"44624","1","2019-01-27 02:53:33","2","4549","<keras><tensorflow><lstm>","3","1"
"44625","1","2019-01-27 06:16:27","1","50","<machine-learning><deep-learning><transfer-learning>","0",""
"44627","1","2019-01-27 07:54:54","0","344","<python><tensorflow><anaconda>","2",""
"44628","2","2019-01-27 09:07:21","0","","","",""
"44630","2","2019-01-27 10:07:43","0","","","",""
"44631","2","2019-01-27 10:07:58","0","","","",""
"44632","2","2019-01-27 10:14:01","0","","","",""
"44633","2","2019-01-27 10:19:32","0","","","",""
"44635","1","2019-01-27 11:22:36","0","255","<machine-learning><neural-network><recommender-system><embeddings>","1",""
"44637","1","2019-01-27 11:50:17","0","143","<machine-learning><neural-network><supervised-learning>","1","1"
"44638","1","2019-01-27 11:54:23","1","22","<classification><data-mining><labels>","0",""
"44639","2","2019-01-27 12:00:26","13","","","",""
"44640","1","2019-01-27 12:17:44","1","31","<classification><decision-trees>","1",""
"44641","1","2019-01-27 12:30:58","1","48","<python><scikit-learn><data><linear-regression>","1",""
"44642","2","2019-01-27 13:10:31","0","","","",""
"44643","1","2019-01-27 13:45:38","1","69","<excel><sas>","1",""
"44644","1","2019-01-27 14:01:53","3","10043","<neural-network><keras><feature-selection><recurrent-neural-net><sequence-to-sequence>","1","4"
"44645","1","2019-01-27 14:13:32","1","383","<machine-learning><neural-network><keras><tensorflow>","1",""
"44646","2","2019-01-27 14:26:51","2","","","",""
"44647","1","2019-01-27 14:44:10","1","177","<neural-network><time-series><overfitting><recurrent-neural-net><data-augmentation>","2",""
"44650","2","2019-01-27 15:23:52","1","","","",""
"44653","2","2019-01-27 15:29:24","2","","","",""
"44656","2","2019-01-27 17:39:58","1","","","",""
"44657","1","2019-01-27 18:20:22","1","81","<image-classification><image-recognition>","3","1"
"44658","1","2019-01-27 19:25:00","1","18","<statistics><ensemble-modeling><variance>","0",""
"44659","1","2019-01-27 19:38:54","1","167","<dataframe>","1",""
"44660","2","2019-01-27 20:00:28","1","","","",""
"44661","2","2019-01-27 20:12:18","0","","","",""
"44662","2","2019-01-27 20:45:01","1","","","",""
"44664","1","2019-01-27 22:11:40","0","37","<machine-learning><machine-learning-model>","1",""
"44665","2","2019-01-28 01:39:23","1","","","",""
"44666","2","2019-01-28 01:59:17","0","","","",""
"74203","2","2020-05-14 16:10:07","0","","","",""
"74205","1","2020-05-14 16:29:02","1","13","<probability>","0",""
"74206","1","2020-05-14 17:17:59","0","25","<machine-learning><deep-learning>","1",""
"74208","1","2020-05-14 18:47:36","1","29","<natural-language-process><overfitting><duplicate-records><fasttext>","0",""
"74210","1","2020-05-14 19:18:46","1","24","<tfidf><search-engine>","1",""
"74211","1","2020-05-14 19:46:57","0","15","<data><google>","0",""
"74212","2","2020-05-14 20:01:34","0","","","",""
"74213","1","2020-05-14 20:06:24","0","13","<distribution>","0",""
"74214","2","2020-05-14 20:17:41","0","","","",""
"74216","1","2020-05-14 20:43:14","0","9","<tools><annotation><time>","0",""
"74218","1","2020-05-14 21:31:06","0","9","<lstm><word-embeddings><autoencoder><attention-mechanism><speech-to-text>","0",""
"74219","1","2020-05-14 22:02:36","1","18","<machine-learning><data-cleaning><labels>","0",""
"74220","1","2020-05-15 03:26:16","0","12","<information-retrieval>","0",""
"74221","1","2020-05-15 04:46:52","0","13","<neural-network><deep-learning><visualization><autoencoder><tools>","0",""
"74222","1","2020-05-15 04:57:41","1","23","<machine-learning><scikit-learn><regression><cross-validation>","2",""
"74223","1","2020-05-15 05:20:00","1","38","<machine-learning><neural-network><machine-learning-model><computer-vision>","1",""
"74225","2","2020-05-15 07:28:26","0","","","",""
"74226","1","2020-05-15 07:30:55","1","15","<machine-learning><time-series><image-classification>","0",""
"74227","1","2020-05-15 07:53:15","2","70","<classification><cross-validation><metric><confusion-matrix><grid-search>","2",""
"74228","1","2020-05-15 08:17:22","1","28","<nlp><named-entity-recognition><spacy>","1",""
"74229","2","2020-05-15 08:24:20","1","","","",""
"74230","2","2020-05-15 08:59:16","1","","","",""
"74231","1","2020-05-15 09:55:24","1","20","<r><regression>","1",""
"74232","1","2020-05-15 10:04:10","1","19","<association-rules>","1",""
"74233","1","2020-05-15 10:13:16","0","14","<machine-learning><deep-learning>","1",""
"74234","1","2020-05-15 10:31:07","0","12","<machine-learning><classification><algorithms><confusion-matrix><matrix>","0",""
"74235","2","2020-05-15 10:57:58","1","","","",""
"74236","1","2020-05-15 12:38:29","1","17","<keras><tensorflow><aws><sagemaker>","1",""
"74237","1","2020-05-15 13:10:25","0","20","<machine-learning><python><deep-learning><keras><regression>","0",""
"74238","2","2020-05-15 13:25:41","0","","","",""
"74239","1","2020-05-15 13:34:05","0","16","<time-series>","0",""
"74240","2","2020-05-15 13:43:40","0","","","",""
"74241","1","2020-05-15 13:43:49","0","7","<machine-learning><decision-trees>","0",""
"74242","2","2020-05-15 13:45:05","1","","","",""
"74243","2","2020-05-15 13:49:35","1","","","",""
"74244","2","2020-05-15 13:49:57","0","","","",""
"74245","2","2020-05-15 13:59:13","0","","","",""
"74247","1","2020-05-15 14:11:11","0","37","<tensorflow>","1",""
"74248","1","2020-05-15 14:38:58","2","46","<anaconda><google><colab><pip>","0",""
"74250","1","2020-05-15 15:15:17","0","33","<machine-learning><nlp><bert><ner>","0","1"
"74252","2","2020-05-15 16:15:21","0","","","",""
"74253","1","2020-05-15 17:17:12","7","148","<machine-learning><scikit-learn><cross-validation><parallel><elastic-net>","3",""
"74254","2","2020-05-15 17:32:36","0","","","",""
"74255","2","2020-05-15 17:33:38","0","","","",""
"74256","2","2020-05-15 18:11:51","2","","","",""
"74257","2","2020-05-15 19:13:14","1","","","",""
"74258","1","2020-05-15 19:32:07","1","40","<machine-learning><python><scikit-learn><random-forest>","1","0"
"74259","2","2020-05-15 19:32:13","0","","","",""
"74263","1","2020-05-15 21:23:59","0","13","<deep-learning><mnist>","0",""
"74264","2","2020-05-15 21:33:13","0","","","",""
"74266","1","2020-05-15 21:44:29","0","20","<python><cross-validation><svr>","0",""
"74268","1","2020-05-16 00:42:01","0","22","<machine-learning><python><scikit-learn><python-3.x>","0",""
"74269","2","2020-05-16 00:54:13","0","","","",""
"74270","1","2020-05-16 02:44:03","0","16","<python><decision-trees>","1",""
"74271","2","2020-05-16 04:51:54","0","","","",""
"74272","1","2020-05-16 04:52:08","0","27","<machine-learning><normalization><finance>","0",""
"74273","2","2020-05-16 05:14:59","1","","","",""
"74274","1","2020-05-16 05:16:51","0","28","<machine-learning><r><cross-validation><k-nn>","2",""
"74275","2","2020-05-16 05:18:42","0","","","",""
"74276","1","2020-05-16 08:02:44","0","21","<feature-selection><feature-engineering><feature-extraction><feature-construction>","1",""
"74277","1","2020-05-16 08:25:35","0","22","<python><pandas><dataframe>","1",""
"74278","2","2020-05-16 08:45:45","0","","","",""
"74279","1","2020-05-16 09:17:21","0","119","<time-series><lstm><rnn><forecasting>","2",""
"74281","1","2020-05-16 10:03:23","0","41","<machine-learning><classification><scikit-learn><decision-trees><numpy>","1",""
"74282","1","2020-05-16 10:07:21","1","54","<deep-learning><cnn><backpropagation>","0",""
"74284","2","2020-05-16 12:20:06","1","","","",""
"74285","2","2020-05-16 14:15:57","0","","","",""
"57461","1","2019-08-13 02:14:09","1","66","<python><classification><regression><predictive-modeling><model-selection>","1",""
"57462","2","2019-08-13 02:48:18","0","","","",""
"57463","1","2019-08-13 03:43:35","3","64","<machine-learning><k-nn>","0",""
"57464","1","2019-08-13 04:04:21","0","30","<time-series><forecast>","0","1"
"57465","1","2019-08-13 04:21:20","1","63","<feature-engineering>","1",""
"57466","1","2019-08-13 04:42:36","4","53","<gradient-descent><cost-function>","2",""
"48369","1","2019-04-01 19:00:04","18","9395","<neural-network><pytorch>","2","6"
"48370","6","2019-04-01 19:40:16","0","","","",""
"48372","1","2019-04-01 20:06:26","0","44","<machine-learning><data-mining>","1",""
"48374","2","2019-04-01 20:29:19","13","","","",""
"48376","2","2019-04-01 21:10:28","1","","","",""
"48378","1","2019-04-01 21:45:43","1","119","<correlation>","2",""
"48379","1","2019-04-01 21:48:30","0","238","<python><nltk><tokenization>","2",""
"48383","2","2019-04-01 22:25:56","1","","","",""
"48384","1","2019-04-01 22:28:44","-1","115","<machine-learning><neural-network><keras><regularization>","1",""
"48385","1","2019-04-01 23:17:21","-1","739","<python><deep-learning><keras><tensorflow><cnn>","1",""
"48386","2","2019-04-01 23:27:22","0","","","",""
"48387","2","2019-04-01 23:33:48","1","","","",""
"48388","2","2019-04-01 23:46:07","-1","","","",""
"48389","2","2019-04-01 23:52:34","0","","","",""
"48390","1","2019-04-02 00:18:18","3","5356","<machine-learning><python><neural-network><keras><cnn>","3","3"
"48391","2","2019-04-02 00:36:02","0","","","",""
"48392","2","2019-04-02 00:36:35","5","","","",""
"48397","2","2019-04-02 02:37:40","1","","","",""
"48398","1","2019-04-02 02:49:09","1","89","<outlier><isolation-forest>","1",""
"48402","2","2019-04-02 05:32:28","0","","","",""
"48403","2","2019-04-02 05:42:04","1","","","",""
"48404","5","2019-04-02 06:20:29","0","","","",""
"48405","4","2019-04-02 06:20:29","0","","","",""
"48406","5","2019-04-02 06:21:26","0","","","",""
"48407","4","2019-04-02 06:21:26","0","","","",""
"48408","5","2019-04-02 06:22:40","0","","","",""
"48409","4","2019-04-02 06:22:40","0","","","",""
"48410","1","2019-04-02 06:51:42","0","163","<deep-learning><time-series><embeddings>","1",""
"48411","1","2019-04-02 07:13:46","3","117","<recommender-system><math>","1",""
"48412","1","2019-04-02 07:21:42","2","19","<machine-learning><classification><regression>","1",""
"48414","2","2019-04-02 07:25:17","1","","","",""
"48416","2","2019-04-02 08:09:26","2","","","",""
"48418","2","2019-04-02 08:23:19","1","","","",""
